0,0,1
0.27026,0.13015,0.95395
0.066748,0.29244,0.95395
-0.18702,0.23452,0.95395
-0.29996,3.6735e-17,0.95395
-0.18702,-0.23452,0.95395
0.066748,-0.29244,0.95395
0.27026,-0.13015,0.95395
0.55028,0.062002,0.83267
0.44556,0.32884,0.83267
0.22145,0.50756,0.83267
-0.062002,0.55028,0.83267
-0.32884,0.44556,0.83267
-0.50756,0.22145,0.83267
-0.55028,-0.062002,0.83267
-0.44556,-0.32884,0.83267
-0.22145,-0.50756,0.83267
0.062002,-0.55028,0.83267
0.32884,-0.44556,0.83267
0.50756,-0.22145,0.83267
0.75955,-0.020057,0.65014
0.71551,0.25568,0.65014
0.57483,0.49688,0.65014
0.35652,0.67098,0.65014
0.090054,0.75446,0.65014
-0.18857,0.73604,0.65014
-0.44173,0.61822,0.65014
-0.63523,0.4169,0.65014
-0.74293,0.15928,0.65014
-0.7503,-0.11985,0.65014
-0.65634,-0.3828,0.65014
-0.47374,-0.59405,0.65014
-0.22715,-0.72507,0.65014
0.050111,-0.75816,0.65014
0.32061,-0.68886,0.65014
0.5478,-0.52653,0.65014
0.70102,-0.29308,0.65014
0.90832,-0.080139,0.41052
0.89159,0.19115,0.41052
0.79563,0.44546,0.41052
0.62898,0.66019,0.41052
0.40645,0.81625,0.41052
0.14779,0.89979,0.41052
-0.12399,0.90338,0.41052
-0.38476,0.8267,0.41052
-0.61134,0.67656,0.41052
-0.7836,0.46631,0.41052
-0.88623,0.21462,0.41052
-0.91012,-0.056134,0.41052
-0.85314,-0.3219,0.41052
-0.72035,-0.55907,0.41052
-0.52356,-0.74656,0.41052
-0.28025,-0.86771,0.41052
-0.012036,-0.91177,0.41052
0.25725,-0.87481,0.41052
0.50367,-0.76012,0.41052
0.70535,-0.57789,0.41052
0.84435,-0.34431,0.41052
0.98587,-0.093741,0.13884
0.97234,0.18781,0.13884
0.88004,0.45414,0.13884
0.71645,0.68368,0.13884
0.49481,0.85784,0.13884
0.23309,0.96249,0.13884
-0.047517,0.98917,0.13884
-0.32427,0.93572,0.13884
-0.57476,0.80646,0.13884
-0.77868,0.61186,0.13884
-0.91952,0.36769,0.13884
-0.98587,0.093741,0.13884
-0.97234,-0.18781,0.13884
-0.88004,-0.45414,0.13884
-0.71645,-0.68368,0.13884
-0.49481,-0.85784,0.13884
-0.23309,-0.96249,0.13884
0.047517,-0.98917,0.13884
0.32427,-0.93572,0.13884
0.57476,-0.80646,0.13884
0.77868,-0.61186,0.13884
0.91952,-0.36769,0.13884
0.98917,0.047517,-0.13884
0.93572,0.32427,-0.13884
0.80646,0.57476,-0.13884
0.61186,0.77868,-0.13884
0.36769,0.91952,-0.13884
0.093741,0.98587,-0.13884
-0.18781,0.97234,-0.13884
-0.45414,0.88004,-0.13884
-0.68368,0.71645,-0.13884
-0.85784,0.49481,-0.13884
-0.96249,0.23309,-0.13884
-0.98917,-0.047517,-0.13884
-0.93572,-0.32427,-0.13884
-0.80646,-0.57476,-0.13884
-0.61186,-0.77868,-0.13884
-0.36769,-0.91952,-0.13884
-0.093741,-0.98587,-0.13884
0.18781,-0.97234,-0.13884
0.45414,-0.88004,-0.13884
0.68368,-0.71645,-0.13884
0.85784,-0.49481,-0.13884
0.96249,-0.23309,-0.13884
0.90972,0.062322,-0.41052
0.85093,0.3277,-0.41052
0.71654,0.56395,-0.41052
0.51847,0.7501,-0.41052
0.27434,0.8696,-0.41052
0.0058358,0.91183,-0.41052
-0.26319,0.87304,-0.41052
-0.50883,0.75668,-0.41052
-0.70926,0.57308,-0.41052
-0.84667,0.33856,-0.41052
-0.90884,0.073961,-0.41052
-0.89027,-0.19721,-0.41052
-0.79259,-0.45086,-0.41052
-0.62448,-0.66445,-0.41052
-0.40089,-0.819,-0.41052
-0.14167,-0.90078,-0.41052
0.13013,-0.90252,-0.41052
0.39037,-0.82406,-0.41052
0.61592,-0.67239,-0.41052
0.78675,-0.46097,-0.41052
0.88767,-0.20859,-0.41052
0.75155,0.11174,-0.65014
0.66044,0.37569,-0.65014
0.48013,0.5889,-0.65014
0.23497,0.72257,-0.65014
-0.04192,0.75866,-0.65014
-0.31315,0.69229,-0.65014
-0.54208,0.53241,-0.65014
-0.69781,0.30064,-0.65014
-0.75929,0.028259,-0.65014
-0.71823,-0.24794,-0.65014
-0.58016,-0.49065,-0.65014
-0.36374,-0.66709,-0.65014
-0.098197,-0.75344,-0.65014
0.18061,-0.73804,-0.65014
0.43502,-0.62296,-0.65014
0.63069,-0.42374,-0.65014
0.74117,-0.1673,-0.65014
0.52617,0.17262,-0.83267
0.36937,0.41258,-0.83267
0.1136,0.54199,-0.83267
-0.17262,0.52617,-0.83267
-0.41258,0.36937,-0.83267
-0.54199,0.1136,-0.83267
-0.52617,-0.17262,-0.83267
-0.36937,-0.41258,-0.83267
-0.1136,-0.54199,-0.83267
0.17262,-0.52617,-0.83267
0.41258,-0.36937,-0.83267
0.54199,-0.1136,-0.83267
0.22384,0.19968,-0.95395
-0.016549,0.29951,-0.95395
-0.24448,0.1738,-0.95395
-0.28831,-0.082781,-0.95395
-0.11504,-0.27703,-0.95395
0.14486,-0.26266,-0.95395
0.29568,-0.050512,-0.95395
1.2246e-16,0,-1
