0,0,1
0.17537,0.084454,0.98087
0.043313,0.18977,0.98087
-0.12136,0.15218,0.98087
-0.19465,2.3837e-17,0.98087
-0.12136,-0.15218,0.98087
0.043313,-0.18977,0.98087
0.17537,-0.084454,0.98087
0.37085,0.025647,0.92834
0.31646,0.19505,0.92834
0.18956,0.31978,0.92834
0.019242,0.37124,0.92834
-0.15549,0.33766,0.92834
-0.2946,0.22673,0.92834
-0.36622,0.06385,0.92834
-0.35394,-0.11365,0.92834
-0.26058,-0.26512,0.92834
-0.10753,-0.35585,0.92834
0.070161,-0.36506,0.92834
0.23178,-0.29064,0.92834
0.34029,-0.14964,0.92834
0.5308,-0.027512,0.84705
0.5082,0.15569,0.84705
0.4243,0.32012,0.84705
0.28923,0.44593,0.84705
0.11927,0.51796,0.84705
-0.065079,0.52751,0.84705
-0.24157,0.47344,0.84705
-0.38893,0.36227,0.84705
-0.48938,0.2074,0.84705
-0.5308,0.027512,0.84705
-0.5082,-0.15569,0.84705
-0.4243,-0.32012,0.84705
-0.28923,-0.44593,0.84705
-0.11927,-0.51796,0.84705
0.065079,-0.52751,0.84705
0.24157,-0.47344,0.84705
0.38893,-0.36227,0.84705
0.48938,-0.2074,0.84705
0.67223,-0.064338,0.73754
0.66598,0.11184,0.73754
0.61434,0.2804,0.73754
0.52083,0.42985,0.73754
0.39183,0.55,0.73754
0.23613,0.63267,0.73754
0.064338,0.67223,0.73754
-0.11184,0.66598,0.73754
-0.2804,0.61434,0.73754
-0.42985,0.52083,0.73754
-0.55,0.39183,0.73754
-0.63267,0.23613,0.73754
-0.67223,0.064338,0.73754
-0.66598,-0.11184,0.73754
-0.61434,-0.2804,0.73754
-0.52083,-0.42985,0.73754
-0.39183,-0.55,0.73754
-0.23613,-0.63267,0.73754
-0.064338,-0.67223,0.73754
0.11184,-0.66598,0.73754
0.2804,-0.61434,0.73754
0.42985,-0.52083,0.73754
0.55,-0.39183,0.73754
0.63267,-0.23613,0.73754
0.79333,-0.1086,0.59902
0.79813,0.064485,0.59902
0.76561,0.23455,0.59902
0.69729,0.39365,0.59902
0.59636,0.53434,0.59902
0.46755,0.65005,0.59902
0.31688,0.73536,0.59902
0.15139,0.78629,0.59902
-0.02118,0.80045,0.59902
-0.19276,0.77718,0.59902
-0.35532,0.71758,0.59902
-0.50127,0.62442,0.59902
-0.62378,0.50206,0.59902
-0.71713,0.35622,0.59902
-0.77694,0.19373,0.59902
-0.80042,0.022186,0.59902
-0.78648,-0.1504,0.59902
-0.73576,-0.31595,0.59902
-0.65064,-0.46673,0.59902
-0.53509,-0.59569,0.59902
-0.39453,-0.69679,0.59902
-0.23551,-0.76531,0.59902
-0.065488,-0.79805,0.59902
0.1076,-0.79347,0.59902
0.27566,-0.75179,0.59902
0.43082,-0.67495,0.59902
0.56585,-0.56656,0.59902
0.67441,-0.43167,0.59902
0.75144,-0.2766,0.59902
0.88745,-0.13097,0.4419
0.89565,0.050351,0.4419
0.86718,0.22961,0.4419
0.80321,0.39948,0.4419
0.70635,0.55298,0.4419
0.58058,0.68385,0.4419
0.43104,0.78672,0.4419
0.26385,0.85739,0.4419
0.085856,0.89295,0.4419
-0.09565,0.89195,0.4419
-0.27324,0.85444,0.4419
-0.43965,0.78195,0.4419
-0.58805,0.67744,0.4419
-0.71238,0.5452,0.4419
-0.80755,0.39064,0.4419
-0.86965,0.22008,0.4419
-0.89615,0.040519,0.4419
-0.88596,-0.1407,0.4419
-0.8395,-0.31617,0.4419
-0.75867,-0.47869,0.4419
-0.64679,-0.62161,0.4419
-0.50842,-0.73908,0.4419
-0.34923,-0.82629,0.4419
-0.17575,-0.87968,0.4419
0.0049223,-0.89705,0.4419
0.1854,-0.8777,0.4419
0.35828,-0.82241,0.4419
0.5165,-0.73346,0.4419
0.65357,-0.61447,0.4419
0.76388,-0.47033,0.4419
0.84292,-0.30694,0.4419
0.94979,-0.15467,0.27199
0.96204,0.022488,0.27199
0.94153,0.19888,0.27199
0.88895,0.3685,0.27199
0.8061,0.52557,0.27199
0.6958,0.66474,0.27199
0.56181,0.78127,0.27199
0.40869,0.8712,0.27199
0.24164,0.93147,0.27199
0.066374,0.96001,0.27199
-0.11116,0.95586,0.27199
-0.2849,0.91916,0.27199
-0.44895,0.85116,0.27199
-0.5977,0.75417,0.27199
-0.7261,0.6315,0.27199
-0.82978,0.48733,0.27199
-0.9052,0.32656,0.27199
-0.94979,0.15467,0.27199
-0.96204,-0.022488,0.27199
-0.94153,-0.19888,0.27199
-0.88895,-0.3685,0.27199
-0.8061,-0.52557,0.27199
-0.6958,-0.66474,0.27199
-0.56181,-0.78127,0.27199
-0.40869,-0.8712,0.27199
-0.24164,-0.93147,0.27199
-0.066374,-0.96001,0.27199
0.11116,-0.95586,0.27199
0.2849,-0.91916,0.27199
0.44895,-0.85116,0.27199
0.5977,-0.75417,0.27199
0.7261,-0.6315,0.27199
0.82978,-0.48733,0.27199
0.9052,-0.32656,0.27199
0.98243,-0.16265,0.09153
0.99568,0.015386,0.09153
0.97694,0.19292,0.09153
0.92679,0.36426,0.09153
0.84685,0.52389,0.09153
0.7397,0.66669,0.09153
0.60877,0.78805,0.09153
0.45827,0.88409,0.09153
0.29305,0.95171,0.09153
0.11841,0.98874,0.09153
-0.060041,0.99399,0.09153
-0.23656,0.9673,0.09153
-0.40548,0.90951,0.09153
-0.56136,0.82249,0.09153
-0.6992,0.70904,0.09153
-0.81457,0.5728,0.09153
-0.90376,0.41815,0.09153
-0.96389,0.25006,0.09153
-0.99305,0.073929,0.09153
-0.9903,-0.10458,0.09153
-0.95571,-0.27972,0.09153
-0.8904,-0.44587,0.09153
-0.79648,-0.5977,0.09153
-0.67696,-0.73031,0.09153
-0.53568,-0.83945,0.09153
-0.37718,-0.92161,0.09153
-0.20656,-0.97414,0.09153
-0.029301,-0.99537,0.09153
