0,0,1
0.21438,0.10324,0.97128
0.052948,0.23198,0.97128
-0.14836,0.18603,0.97128
-0.23795,2.914e-17,0.97128
-0.14836,-0.18603,0.97128
0.052948,-0.23198,0.97128
0.21438,-0.10324,0.97128
0.44204,0.049806,0.89561
0.35792,0.26415,0.89561
0.17789,0.40772,0.89561
-0.049806,0.44204,0.89561
-0.26415,0.35792,0.89561
-0.40772,0.17789,0.89561
-0.44204,-0.049806,0.89561
-0.35792,-0.26415,0.89561
-0.17789,-0.40772,0.89561
0.049806,-0.44204,0.89561
0.26415,-0.35792,0.89561
0.40772,-0.17789,0.89561
0.62766,0.015653,0.77833
0.58445,0.22938,0.77833
0.47075,0.41544,0.77833
0.30027,0.55139,0.77833
0.093576,0.62084,0.77833
-0.12441,0.6154,0.77833
-0.32738,0.53574,0.77833
-0.49087,0.39146,0.77833
-0.59516,0.19996,0.77833
-0.62766,-0.015653,0.77833
-0.58445,-0.22938,0.77833
-0.47075,-0.41544,0.77833
-0.30027,-0.55139,0.77833
-0.093576,-0.62084,0.77833
0.12441,-0.6154,0.77833
0.32738,-0.53574,0.77833
0.49087,-0.39146,0.77833
0.59516,-0.19996,0.77833
0.78366,-0.017766,0.62093
0.75693,0.20374,0.62093
0.66887,0.40874,0.62093
0.52662,0.58062,0.62093
0.34171,0.70547,0.62093
0.12911,0.77316,0.62093
-0.093942,0.77822,0.62093
-0.30939,0.72023,0.62093
-0.49976,0.60389,0.62093
-0.64966,0.43863,0.62093
-0.74692,0.23783,0.62093
-0.78366,0.017766,0.62093
-0.75693,-0.20374,0.62093
-0.66887,-0.40874,0.62093
-0.52662,-0.58062,0.62093
-0.34171,-0.70547,0.62093
-0.12911,-0.77316,0.62093
0.093942,-0.77822,0.62093
0.30939,-0.72023,0.62093
0.49976,-0.60389,0.62093
0.64966,-0.43863,0.62093
0.74692,-0.23783,0.62093
0.90027,-0.050125,0.43244
0.8861,0.16678,0.43244
0.82044,0.37399,0.43244
0.7071,0.55947,0.43244
0.55266,0.71243,0.43244
0.36611,0.82399,0.43244
0.15827,0.88766,0.43244
-0.058756,0.89975,0.43244
-0.27237,0.85954,0.43244
-0.47016,0.76938,0.43244
-0.64062,0.63451,0.43244
-0.77385,0.46276,0.43244
-0.86211,0.26412,0.43244
-0.90027,0.050125,0.43244
-0.8861,-0.16678,0.43244
-0.82044,-0.37399,0.43244
-0.7071,-0.55947,0.43244
-0.55266,-0.71243,0.43244
-0.36611,-0.82399,0.43244
-0.15827,-0.88766,0.43244
0.058756,-0.89975,0.43244
0.27237,-0.85954,0.43244
0.47016,-0.76938,0.43244
0.64062,-0.63451,0.43244
0.77385,-0.46276,0.43244
0.86211,-0.26412,0.43244
0.97346,-0.062632,0.22014
0.96299,0.15555,0.22014
0.90423,0.36594,0.22014
0.80013,0.55797,0.22014
0.65591,0.72203,0.22014
0.4788,0.84988,0.22014
0.27768,0.93511,0.22014
0.062632,0.97346,0.22014
-0.15555,0.96299,0.22014
-0.36594,0.90423,0.22014
-0.55797,0.80013,0.22014
-0.72203,0.65591,0.22014
-0.84988,0.4788,0.22014
-0.93511,0.27768,0.22014
-0.97346,0.062632,0.22014
-0.96299,-0.15555,0.22014
-0.90423,-0.36594,0.22014
