0,0,1
0.27615,0.15944,0.9478
1.9526e-17,0.31888,0.9478
-0.27615,0.15944,0.9478
-0.27615,-0.15944,0.9478
-5.8577e-17,-0.31888,0.9478
0.27615,-0.15944,0.9478
0.57028,0.15281,0.80712
0.41747,0.41747,0.80712
0.15281,0.57028,0.80712
-0.15281,0.57028,0.80712
-0.41747,0.41747,0.80712
-0.57028,0.15281,0.80712
-0.57028,-0.15281,0.80712
-0.41747,-0.41747,0.80712
-0.15281,-0.57028,0.80712
0.15281,-0.57028,0.80712
0.41747,-0.41747,0.80712
0.57028,-0.15281,0.80712
0.79537,0.15821,0.58512
0.67428,0.45054,0.58512
0.45054,0.67428,0.58512
0.15821,0.79537,0.58512
-0.15821,0.79537,0.58512
-0.45054,0.67428,0.58512
-0.67428,0.45054,0.58512
-0.79537,0.15821,0.58512
-0.79537,-0.15821,0.58512
-0.67428,-0.45054,0.58512
-0.45054,-0.67428,0.58512
-0.15821,-0.79537,0.58512
0.15821,-0.79537,0.58512
0.45054,-0.67428,0.58512
0.67428,-0.45054,0.58512
0.79537,-0.15821,0.58512
0.9413,0.13714,0.30847
0.84576,0.43535,0.30847
0.65858,0.68638,0.30847
0.40003,0.86303,0.30847
0.098128,0.94616,0.30847
-0.21441,0.92676,0.30847
-0.50371,0.80692,0.30847
-0.73842,0.59965,0.30847
-0.89312,0.32739,0.30847
-0.95103,0.019659,0.30847
-0.90589,-0.29021,0.30847
-0.76257,-0.56862,0.30847
-0.53662,-0.78542,0.30847
-0.25252,-0.9171,0.30847
0.058944,-0.94941,0.30847
0.36402,-0.87883,0.30847
0.62965,-0.71301,0.30847
0.82705,-0.46993,0.30847
0.93483,-0.17593,0.30847
0.99071,0.13599,6.1232e-17
0.9002,0.43548,6.1232e-17
0.72157,0.69234,6.1232e-17
0.47231,0.88143,6.1232e-17
0.17681,0.98424,6.1232e-17
-0.13599,0.99071,6.1232e-17
-0.43548,0.9002,6.1232e-17
-0.69234,0.72157,6.1232e-17
-0.88143,0.47231,6.1232e-17
-0.98424,0.17681,6.1232e-17
-0.99071,-0.13599,6.1232e-17
-0.9002,-0.43548,6.1232e-17
-0.72157,-0.69234,6.1232e-17
-0.47231,-0.88143,6.1232e-17
-0.17681,-0.98424,6.1232e-17
0.13599,-0.99071,6.1232e-17
0.43548,-0.9002,6.1232e-17
0.69234,-0.72157,6.1232e-17
0.88143,-0.47231,6.1232e-17
0.98424,-0.17681,6.1232e-17
0.9389,0.15269,-0.30847
0.83845,0.44928,-0.30847
0.64714,0.69718,-0.30847
0.3857,0.86953,-0.30847
0.08247,0.94765,-0.30847
-0.2297,0.92309,-0.30847
-0.51698,0.79849,-0.30847
-0.74824,0.58736,-0.30847
-0.89841,0.31258,-0.30847
-0.95123,0.0039321,-0.30847
-0.90096,-0.30514,-0.30847
-0.75307,-0.58115,-0.30847
-0.52356,-0.79418,-0.30847
-0.23732,-0.92115,-0.30847
0.074633,-0.9483,-0.30847
0.3785,-0.87269,-0.30847
0.64136,-0.7025,-0.30847
0.83471,-0.45619,-0.30847
0.93761,-0.16045,-0.30847
0.78893,0.18768,-0.58512
0.65705,0.47531,-0.58512
0.42515,0.69057,-0.58512
0.12852,0.8007,-0.58512
-0.18768,0.78893,-0.58512
-0.47531,0.65705,-0.58512
-0.69057,0.42515,-0.58512
-0.8007,0.12852,-0.58512
-0.78893,-0.18768,-0.58512
-0.65705,-0.47531,-0.58512
-0.42515,-0.69057,-0.58512
-0.12852,-0.8007,-0.58512
0.18768,-0.78893,-0.58512
0.47531,-0.65705,-0.58512
0.69057,-0.42515,-0.58512
0.8007,-0.12852,-0.58512
0.53667,0.24607,-0.80712
0.34174,0.48143,-0.80712
0.055237,0.5878,-0.80712
-0.24607,0.53667,-0.80712
-0.48143,0.34174,-0.80712
-0.5878,0.055237,-0.80712
-0.53667,-0.24607,-0.80712
-0.34174,-0.48143,-0.80712
-0.055237,-0.5878,-0.80712
0.24607,-0.53667,-0.80712
0.48143,-0.34174,-0.80712
0.5878,-0.055237,-0.80712
0.11099,0.29894,-0.9478
-0.20339,0.24559,-0.9478
-0.31438,-0.053352,-0.9478
-0.11099,-0.29894,-0.9478
0.20339,-0.24559,-0.9478
0.31438,0.053352,-0.9478
1.2246e-16,0,-1
